trade_date,fetched_at,ticker,pct_change,premkt_price,pre_volume,market_cap,is_baseline
2026-09-25,2026-09-25T09:18:42.915572-04:00,FTHM,26.71,0.66,20723861.0,17.76M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,SVRN,21.83,51.45,24861.0,79.22M,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,SUGP,21.38,0.57,31349547.0,758.72K,0
2026-09-25,2026-09-25T09:18:42.915572-04:00,ONCO,20.21,1.1,9037500.0,3.60M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,INLF,112.2,6.26,29109668.0,203.64K,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,MGLD,93.02,1.93,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,AIFF,44.54,1.72,62464686.0,18.67M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,APUS,43.29,7.05,11586199.0,7.42M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,WHLR,30.48,4.88,7483444.0,320.83K,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,JAGX,30.17,9.19,7507310.0,2.43M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,FTHM,26.27,0.66,21314951.0,17.76M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,SVRN,21.83,51.45,24861.0,79.22M,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,SUGP,21.38,0.57,31349547.0,758.72K,0
2026-09-25,2026-09-25T09:20:43.292613-04:00,ONCO,20.21,1.1,9037500.0,3.60M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,INLF,111.86,6.25,29152939.0,203.64K,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,MGLD,93.02,1.93,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,APUS,52.24,7.49,11878674.0,7.42M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,AIFF,41.18,1.68,62660217.0,18.67M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,WHLR,32.35,4.95,7497862.0,320.83K,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,JAGX,29.32,9.13,7533453.0,2.43M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,FTHM,26.15,0.66,21408211.0,17.76M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,SVRN,21.83,51.45,24861.0,79.22M,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,SUGP,21.4,0.57,31453524.0,758.72K,0
2026-09-25,2026-09-25T09:22:43.510534-04:00,ONCO,20.21,1.1,9103654.0,3.60M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,INLF,114.58,6.33,29240612.0,203.64K,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,MGLD,93.02,1.93,10759148.0,42.71M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,APUS,54.27,7.59,12776015.0,7.42M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,AIFF,41.18,1.68,63349613.0,18.67M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,WHLR,31.28,4.91,7530026.0,320.83K,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,JAGX,29.18,9.12,7565966.0,2.43M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,SUGP,23.4,0.58,31535798.0,758.72K,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,FTHM,22.67,0.64,21757125.0,17.76M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,ONCO,21.86,1.11,9150870.0,3.60M,0
2026-09-25,2026-09-25T09:24:43.728496-04:00,SVRN,21.83,51.45,24861.0,79.22M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,INLF,117.29,6.41,29327951.0,203.64K,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,MGLD,94.02,1.94,10848280.0,42.71M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,APUS,59.35,7.84,13019192.0,7.42M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,AIFF,37.82,1.64,63470488.0,18.67M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,WHLR,29.95,4.86,7538552.0,320.83K,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,JAGX,27.76,9.02,7572127.0,2.43M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,SVRN,23.04,51.96,24861.0,79.22M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,SUGP,23.0,0.58,31579139.0,758.72K,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,ONCO,22.96,1.12,9208358.0,3.60M,0
2026-09-25,2026-09-25T09:26:44.063990-04:00,SDEV,22.48,1.58,1968418.0,65.29M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,INLF,120.17,6.5,29622412.0,203.64K,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,MGLD,95.02,1.95,10961518.0,42.71M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,APUS,57.11,7.73,13974667.0,7.42M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,AIFF,42.02,1.69,63992122.0,18.67M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,WHLR,29.95,4.86,7538552.0,320.83K,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,JAGX,28.05,9.04,7614015.0,2.43M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,FTHM,24.51,0.65,22007458.0,17.76M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,SDEV,23.26,1.59,2017020.0,65.29M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,SVRN,23.04,51.96,24861.0,79.22M,0
2026-09-25,2026-09-25T09:28:44.300710-04:00,ONCO,22.96,1.12,9208358.0,3.60M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,INLF,118.64,6.45,29622412.0,432.13K,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,MGLD,96.02,1.96,10993534.0,83.29M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,APUS,60.37,7.89,14065678.0,12.40M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,AIFF,43.7,1.71,64159082.0,26.67M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,WHLR,30.48,4.88,7554700.0,416.91K,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,JAGX,29.46,9.14,7623072.0,3.13M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,FTHM,24.51,0.65,22007458.0,21.84M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,SDEV,23.26,1.59,2017020.0,78.96M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,SVRN,23.04,51.96,24861.0,94.92M,0
2026-09-25,2026-09-25T09:30:44.566605-04:00,ONCO,22.41,1.12,9269627.0,4.40M,0
